,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
344,53,bQNsHivR9AU,@lianemarquardt6615,2022-10-20T18:58:40Z,713,Ihre Worte sind Balsam für meinen Verstand und für meine Seele! DANKE SAHRA ❤❤ Sie sind unverzichtbar!!!!,Before Founding
345,1304,wYyHVnrfjvI,@gabrieleweinberger-fe6hg,2023-04-27T19:26:11Z,712,"Chapeau Frau Wagenknecht, sie sprechen mir zu 100 % aus der Seele.   Ich bin seit vielen Jahren dienstlich mit Umweltschutz beschäftigt und finde die Klima- und Umweltpolitik unserer Regierung unerträglich...",Before Founding
346,491,rIlUci-PJVA,@lucahammernick4265,2021-05-17T19:28:48Z,710,"Ich bin weit weg von den Linken , aber Ihre messerscharfen Analysen und Ihr Intellekt ist bewundernswert. Machen Sie weiterso! Respekt",Before Founding
347,924,XGOscIX3aFA,@gudrunkappelhoff-post4477,2023-02-26T18:14:35Z,709,"Großartig,  endlich wird es offen ausgesprochen",Before Founding
348,1780,FJvNU6QGmcw,@AgitatorderMarktwirtschaft,2023-05-27T12:10:46Z,705,"Dass jemand wie Habeck Wirtschaftsminister werden kann, zeigt tatsächlich, dass wir ein strukturelles Problem haben.",Before Founding
349,245,juQMBphcboo,@Jorev12,2021-08-28T08:20:24Z,705,"Liebe Sahra, ich bin kein Linkswähler, verstehe und gewissermaßen sympathisiere die Linken-Ansichten, aber dich halte ich für eine sehr fähige Politekerin und wenn du dich für Bundesklanzlerin aufstellst, würde ich dich sofort wählen. Toll finde ich, wie du dich einsetzst und was du im YouTube machst. Daumen hoch! 👍",Before Founding
350,468,aC_xBjrmTl4,@antonjungen,2022-09-29T18:53:51Z,705,"Bleiben Sie stark gegen alle Widerstände. Es gibt nur wenige Politiker_innen, die so  hervorragend analysieren und erklären können.",Before Founding
351,1660,16QS-8YnSZg,@Marvin44,2023-02-24T06:45:17Z,703,"Klare Worte für den Frieden! Ich wünsche ganz, ganz viele Teilnehmer morgen in Berlin!
Mein Herz ist bei euch!",Before Founding
352,351,Lwflj8_vmgI,@ingopeters444,2022-11-03T21:04:29Z,691,Wie gewohnt ist dem nichts hinzuzufügen. Ich unterschreibe alle Ihre Ausführungen zu 100%. Besten Dank für Ihre Arbeit!,Before Founding
353,13,WCwx94TOGPQ,@tati.s6808,2022-02-03T19:16:35Z,687,"Danke Frau Wagenknecht, für diesen guten und aufschlussreichen Beitrag!",Before Founding
354,1722,kpyHz_7Q5wE,@stephanielutzen-heller7434,2021-10-21T18:20:07Z,687,"Danke für diese exzellente, leider auch deprimierende, Zusammenfassung  - ich bin immer wieder entsetzt... schön, daß Sie wieder da sind mit Ihren wertvollen Beiträgen!",Before Founding
355,964,Cg4JNKVJ7ik,@renes.7622,2021-12-29T11:56:38Z,685,"Die vermeintlichen ""Faktenchecker"" nerven einfach nur noch. Und man sollte immer schauen, von wem sie bezahlt werden.",Before Founding
356,720,hvQKE0bGq5U,@mbury8004,2021-11-25T18:46:38Z,685,Frau Wagenknecht Sie sind ein helles Licht in der Zeit tiefster Dunkelheit !,Before Founding
357,1802,CpAML_2ANqc,@christinerange5065,2023-02-10T08:08:54Z,683,Endlich! Endlich eine gemeinsame Aktion ohne parteipolitische Ausrichtung!,Before Founding
358,288,U0rBBMStw9Q,@elenababenko9745,2023-01-20T07:25:34Z,679,"Danke schön für Wahrheit. 
Schade, dass wir in Deutschland so wenig kluge Politiker haben.",Before Founding
359,716,DY3vQJ36Xkw,@markuskraus3925,2022-09-22T17:58:27Z,675,"Hallo Frau Wagenknecht
wir brauchen Frieden, wir brauchen Russland an unserer Seite. Wir brauchen Ihre Politik.
Bleiben Sie stark.
Beste Grüße aus Grafenhausen",Before Founding
360,812,SYLsSPSjTX8,@putzi84,2022-03-03T19:47:30Z,675,Wie immer drücken Sie genau das aus was sich jeder denkt aber niemand so treffend auf dem Punkt bringen kann. Danke 🙏,Before Founding
361,487,rIlUci-PJVA,@Headcrab-ik3lf,2021-05-17T11:41:58Z,674,Leider kann ich mich mit der Partei nicht identifizieren - aber Frau Wagenknecht selbst liefert immer wieder brilliante Beiträge für unsere Gesellschaft. Könnte man nur die Kanzlerin direkt wählen. Sie hätten meine Stimme!,Before Founding
362,292,U0rBBMStw9Q,@gabrieleherzog999,2023-01-19T19:57:59Z,672,"Vielen Dank Frau Wagenknecht. Ich erkenne wieder einmal, dass man für Erkenntnis auch Kenntnis braucht, daran fehlt es leider bei vielen unserer (grünen) Politiker.",Before Founding
363,1697,Bz-XL4YLGeA,@ewostyria,2022-06-02T17:46:18Z,669,"Ja, Herr Scholz, ein weiterer grosser Schritt für das Land - in den Abgrund",Before Founding
364,670,yVsj7e0FcgI,@lebenundsoleonardo1629,2021-03-19T10:00:36Z,668,"Ich freue mich das es in Deutschland noch Menschen wie sie gibt, mit Anstand und Gewissen.",Before Founding
365,1800,CpAML_2ANqc,@georgwillmes-lenz3630,2023-02-10T08:12:18Z,668,Hervorragend! Endlich! Bitte auch Vertreter anderer Länder auf die Bühne holen,Before Founding
366,316,BcUWnPJoxI0,@wolfgangpfundheller4802,2023-03-16T20:07:22Z,667,Vielen Dank für diese Wochenschau. Hoffentlich bleiben Sie uns als Stimme der Vernunft in unserem irrsinnigen Land mit seinen Politikern weiterhin erhalten.,Before Founding
367,1266,I8MYqaGFTc8,@ankegoller5641,2021-12-16T20:15:00Z,665,"Sie sind eine großartige Politikerin! Diese Zeit ist so beängstigend. Ohne Impfung ist plötzlich die Existenz bedroht. Danke, dass Sie unsere Ängste aussprechen und man sich nicht völlig allein gelassen fühlt. Sie sind eine kluge, besonnene Frau und schenken Hoffnung und Vertrauen! Wir wünschen Ihnen und Ihren Lieben ein friedliches Weihnachtsfest!",Before Founding
368,1536,ZdtBVODJqBU,@benschumacher5357,2021-12-10T09:32:23Z,664,Ich stimme als Bürger dieser Frau zu 100% zu Deutschland braucht so Menschen wie Sie !,Before Founding
369,437,HEzT9HKj6D8,@MiNiBln63,2022-04-07T21:50:30Z,662,"Sahra, ich empfinde Hochachtung für Ihre Analyse. Es darf nicht sein, dass wir uns in diesen Kriegstaumel hinein ziehen lassen. Die Vernunft muss wieder Einzug halten. Wir müssen alles FÜR den Frieden tun und NICHT für den Krieg. Danke für Ihr Engagement.",Before Founding
370,697,dodIQkDgtDA,@monicajaggi7174,2022-07-07T16:46:42Z,661,Bravo Frau Wagenknecht! 100% richtig. Der einzige Weg raus aus diesem unlogischen Wahnsinn. Danke für Ihr Engagement.,Before Founding
371,1429,Aqt2k_7tvKo,@bimonsolivar8898,2023-10-12T20:43:13Z,659,"Ich mag den stichelnden Unterton in ihren Analysen, Frau Wagenknecht. Es wird Zeit, dass wir unserem unfähigen Führungspersonal dieses Herumgewurschtel nicht mehr durchgehen lassen!",Before Founding
372,725,hvQKE0bGq5U,@evaa93lyk,2021-11-25T18:45:46Z,656,Die Kinder leiden unter den Fehlentscheidungen der Politik! Dabei sind sie doch unsere Zukunft.. 😪,Before Founding
373,285,U0rBBMStw9Q,@hobbypriester2252,2023-01-19T19:48:43Z,655,"Danke Frau Wagenknecht, Sie  sprechen mir aus der Seele.",Before Founding
374,762,_x_-1Xtw9yE,@alexk.719,2023-02-02T19:52:43Z,655,"Vielen Dank Frau Wagenknecht für Ihre Arbeit!
Ich wünsche Ihnen viel Gesundheit und Durchhaltevermögen",Before Founding
375,353,Lwflj8_vmgI,@katrinthiele6133,2022-11-03T20:10:39Z,654,Sie sprechen mir wieder einmal aus der Seele. Vielen Dank für diesen Beitrag. Bleiben Sie standhaft Frau Wagenknecht 🙏,Before Founding
376,412,uwsV7vKyF3E,@georgjahic9185,2020-05-09T11:38:07Z,651,Kein Politiker/in ist so analytisch und intelligent wie diese Frau . 100% Zustimmung.,Before Founding
377,422,HEzT9HKj6D8,@mark.m4954,2022-04-07T17:09:24Z,647,"Abseits vom eigentlich Thema möchte ich ihnen meinen Danke aussprechen.
Heute wurde im Bundestag die Impfpflicht abgeschmettert. Die Vernunft hat gesiegt. Sie mit ihrem unermüdlichen Kampf und Einsatz haben sicherlich einen großen Einfluss darauf gehabt.",Before Founding
378,645,C9-oJhuYIOI,@friendofhope4891,2022-02-25T14:01:06Z,647,"Sehr geehrte Frau Wagenknecht
Bitte sammeln Sie kompetente Politiker aus allen Parteien und schaffen Sie eine Vernunftbegabte echte Alternative für die Bürger",Before Founding
379,277,jyltDCy3Kvo,@klinkeistrasiert8291,2022-09-08T18:25:57Z,645,"Besser hätte man es nicht sagen können. Wenn es nicht so traurig wäre, könnte man glatt über Habeck lachen. Aber das so jemand Wirtschaftsminister einer der größten Volkswirtschaften ist, ist schon eine Tragödie",Before Founding
380,424,HEzT9HKj6D8,@Schnipp08,2022-04-07T17:30:18Z,644,"Sahra, das war eine tolle Rede heute im Parlament. Kurz und knackig auf den Punkt. 🙂",Before Founding
381,669,yVsj7e0FcgI,@vanessacardui197,2021-03-18T20:52:27Z,644,Eine kluge und empathische Politikerin wie Frau Wagenknecht sollte unsere Kanzlerin sein!,Before Founding
382,1985,RhKSSpCXvnQ,@zugarraybalboa4383,2020-12-03T17:20:22Z,639,Sehr gute Rede zum Jahresende. Bitte zur Prime Time auf allen Kanälen..und dann lösen sie bitte den Bundespräsidenten ab...,Before Founding
383,1281,2hWf8bG2yj0,@michaellange7841,2021-01-07T16:03:45Z,639,"Ich wünsche Ihnen von ganzem Herzen ein gesundes, glückliches, neues Jahr, Frau Wagenknecht!
Danke für ihre Arbeit, die Sie auf YouTube leisten.",Before Founding
384,1045,dOCB87649D0,@oberschulratchalmers8249,2022-01-13T18:39:24Z,631,Danke Frau Wagenknecht. Ihre Aufklärung ist wirklich richtig und wichtig.,Before Founding
385,805,SYLsSPSjTX8,@zauberhaftefee706,2022-03-03T20:03:49Z,629,"Realistisch, ehrlich, Fakten genannt, auch in diesem Bereich die Hausaufgaben gemacht und das mit glaubwürdiger Empathie. Sahra, wie hältst du das als normaler Mensch unter diesen Politikern aus? 
Ich kann mich dem Gesagten nur anschließen. Sahra - alles Gute und viel Kraft💫",Before Founding
386,1320,0xq5B7Gn2Mk,@justbeawesome9071,2021-04-22T16:49:31Z,628,Ich kann langsam nicht mehr. Wo führt das alles hin? Ich habe wirklich das erste mal in meinem Leben Angst vor der Zukunft.,Before Founding
387,301,BcUWnPJoxI0,@rumpelstolzchen558,2023-03-16T18:11:03Z,628,"Vielen Dank für ihre Sendung, sie ist für mich jedesmal ein Leuchtturm der Vernunft, in Zeiten des politischen Wahnsinns",Before Founding
388,1801,CpAML_2ANqc,@viktoriam.9976,2023-02-10T08:19:57Z,627,"Es wäre schön, wenn sich viele Großstädte anschließen  und auch für den 25.2. einen Aufruf starten würden. Es wird höchste Zeit.",Before Founding
389,1665,16QS-8YnSZg,@strandpromenade,2023-02-24T07:57:55Z,627,"Verdammt gut, was von Sahra Wagenknecht kommt. Bin immer wieder beeindruckt von ihrer analytischen Schärfe, ihrem umfassenden Wissen, ihrem Mut, die Wahrheit auszusprechen, und ihrem großen Herzen. Einfach toll!
Jedwede Argumente ihrer Gegner sind dagegen kümmerlich und voller Logikfehler / Unwissenheit. Auf nach Berlin!!",Before Founding
390,209,CbAfH65jGI4,@larisadowidat1777,2022-10-13T19:18:00Z,626,"Единственный политик, достойная большого уважения. 
Vielen Dank Frau Wagenknecht.",Before Founding
391,921,XGOscIX3aFA,@matthiasvorensen907,2023-02-26T18:11:36Z,624,Danke für Ihre Friedensinitiative!,Before Founding
392,39,CAC9F3_pjjE,@micknightms,2021-12-02T20:12:45Z,623,Sie haben meinen vollsten Respekt...,Before Founding
393,929,XGOscIX3aFA,@fleurd6747,2023-02-26T20:23:48Z,623,"Sahra , Sie sind großartig!!! Eine wunderbare Rede! Jedes Wort ist so wahr und berechtigt! Deutschland braucht Menschen wie Sie, die die Wahrheit unverblümt aussprechen",Before Founding
394,1264,I8MYqaGFTc8,@nordseesilke7080,2021-12-16T20:05:10Z,622,"Ich würde sofort für sie als Bundeskanzlerin stimmen👍
Sie haben Herz und Verstand❤️",Before Founding
395,355,Lwflj8_vmgI,@Angi965,2022-11-04T06:42:30Z,620,"Ich bewundere Sie für Ihren Mut und Ihre Beharrlichkeit. Sie bekommen so viel Gegenwind und Unverständnis zu spüren und dass Sie sich für den Frieden und uns Bürgern so einsetzen, finde ich so großartig. Ich bin sehr dankbar, dass ich Ihnen zuhören darf. Sie sprechen mir aus der Seele und Ihre Beiträge sind so toll recherchiert und informativ. Danke, danke, danke für Sie in meinem Leben.",Before Founding
396,1693,Bz-XL4YLGeA,@brunom6381,2022-06-02T17:39:44Z,617,"Einfach nur grandios Frau Wagenknecht. Es ist in diesen Zeiten eine Freude, eine Bereicherung,  Ihren erhaltenen Worte zu folgen.",Before Founding
397,529,5Ms0f7XnsTc,@mustikoc-c4k,2022-05-19T18:47:36Z,616,Fr. Wagenknecht danke dafür das es Sie gibt . Sie sagen was ich und viele andere Steuerzahler auch denken . Danke auch für ihr unermüdlichen Einsatz.  Glg,Before Founding
398,686,dodIQkDgtDA,@wurstmann3742,2022-07-07T16:33:50Z,614,"Danke für deine Erläuterungen über diesen Wahnsinn! 
Wir steuern volle Fahrt voraus auf den Abgrund!",Before Founding
399,953,7UJKIi_qYJ4,@gerhardpakheiser1895,2022-06-30T18:41:50Z,614,"Vielen Dank für Ihre Ansprache. Wir bräuchten mehr von Ihnen. Ich finde allerdings nicht nur die Pflege ist am Kipppunkt, sondern ganz Deutschland mit gesamter EU ist am  Kipppunkt.",Before Founding
400,1270,I8MYqaGFTc8,@marietinebs3630,2021-12-16T19:54:26Z,612,"Vielen herzlichen Dank, liebe Frau Wagenknecht,für Ihre unendlich wertvolle Arbeit. Auch Ihnen und Ihrer Familie ein schönes und besinnliches Weihnachtsfest. Bleiben Sie und Ihre Lieben gesund. Allergrößten Dank.👏👏👏🌺🌺",Before Founding
401,557,58qxTjXnPPE,@brunom6381,2022-05-05T17:27:33Z,611,"Bravo Frau Wagenknecht. Machen Sie weiter so, Sie behalten völlig Recht. Wunderbar Ihnen zu zuhören.",Before Founding
402,368,K0YqvoU08Sw,@ambitus96,2023-09-21T18:57:47Z,610,Vielen Dank für die Aufklärungsarbeit. Bleiben Sie standhaft!,Before Founding
403,594,hFMMeqC8fuY,@praelank10,2022-03-25T07:50:19Z,610,"Liebe Sahra,  Ihre Ausführungen haben mich tief berührt da Sie voll meiner Meinung entsprechen, nur kann ich mich leider nicht so ausdrücken. Vielen herzlichen Dank dafür. Warum begreifen das so viele Menschen in unserem Land nicht und klatschen noch Beifall für die verantwortungslose Politik ""unserer Regierung"". Ich möchte nicht für den Frieden frieren und mit meinen 74 Jahren auf mein schon bescheidenes aber glückliches Leben verzichten. An unsere Kinder und Enkel mag ich überhaupt nicht denken...",Before Founding
404,956,7UJKIi_qYJ4,@beatniederhauser335,2022-06-30T17:54:20Z,609,"Höhere Löhne für das Pflegepersonal? Geht nicht wir haben unser "" Sondervermögen "" schon ausgegeben...Wir müssen noch ein paar Spitäler zumachen...Sonst können wir die Ausgangssperren nicht rechtfertigen....",Before Founding
405,415,uwsV7vKyF3E,@micharossi7913,2020-05-15T16:06:59Z,609,"Bin zwar kein Fan von den ""Linken"", aber  großes Kompliment für den Beitrag Frau Wagenknecht.
Ich gebe Ihnen zu 100% Recht.",Before Founding
406,274,jyltDCy3Kvo,@daslinketwix1028,2022-09-08T20:30:16Z,606,Tolle Rede im Bundestag!!!!!!! Das Volk muss auf die Straße! Machen Sie bitte weiter und kämpfen gegen diese Regierung Danke,Before Founding
407,654,C9-oJhuYIOI,@PP-sx4ns,2022-02-25T15:25:55Z,605,"Danke! Wir brauchen eine Politikerin wie Sie in einer richtigen Position wie Außenpolitik oder als Kanzlerin 🍀✨
Darauf hoffe ich .",Before Founding
408,1537,ZdtBVODJqBU,@hope90star30,2021-12-09T19:46:01Z,604,"Eine der wenigen Politkerinnen, der ich wirklich vertrauen kann. Danke für Ihre Arbeit ❤️",Before Founding
409,860,U3JInRxTJek,@PapaPapa-fx3uq,2022-09-15T19:13:30Z,602,Vielen lieben Dank für ihren Mut .Sie wären eine gute Kanzlerin für Deutschland .,Before Founding
410,1037,UDGl7rCLrVI,@RA-cl8nf,2021-02-19T18:19:40Z,598,Merkel hat es selber gesagt: es ist eine politische Entscheidung . Nach Frage von Reitschuster.,Before Founding
411,840,OskHcSVvIY4,@helmutkueres1719,2020-12-10T20:41:31Z,598,"Das war nicht links oder rechts, sondern einfach nur logisch und bodenständig. Respekt!",Before Founding
412,1811,CpAML_2ANqc,@petergordon2714,2023-02-10T08:24:14Z,598,Sarah ist für mich die intelegenteste und schönste Frau im gesamte Deutsche Politik. Danke Sarah,Before Founding
413,306,BcUWnPJoxI0,@0qwerty850,2023-03-16T18:22:43Z,597,"Hallo Frau Wagenknecht,

mein erstes Kommentar unter einem ihrer Videos. Teilen tue ich sie schon länger.

Ich möchte mich den vielen anderen anschließen. Bitte gründen Sie eine Partei. Bitte haben Sie hierzu den Mut und die Kraft. Dieses Land richtet sich andernfalls tatsächlich immer weiter zugrunde..

Ich wünsche Ihnen von Herzen alles Gute und viel Durchhaltevermögen.

Und glaube gleichzeitig, dass immer mehr Menschen merken wie schlimm es um unsere Politik steht.

Die Zeit ist reif!",Before Founding
414,731,hvQKE0bGq5U,@melamela8648,2021-11-25T19:11:25Z,593,Ein Mensch mit Herz und klarem Verstand. Wenn doch einige Politiker auch solch ein Rückgrat hätten..... 😩,Before Founding
415,777,_x_-1Xtw9yE,@robertgurov2167,2023-02-02T19:27:59Z,592,"Liebe Frau Wagenknecht, herzlichen Dank für Ihre Sendungen. Weiter so!",Before Founding
416,1026,UDGl7rCLrVI,@eMJay1985,2021-02-18T16:08:39Z,592,"Wenn ich als Unternehmer so arbeiten würde wie die Bundesregierung - planlos, rücksichtslos, gedankenlos,  unempathisch und ohne Fähigkeit zur Selbstkritik - ich wäre raus aus dem Geschäft - MIT RECHT!",Before Founding
417,758,EUHCLo7J9n4,@peggyoktay9022,2022-11-24T18:50:54Z,591,Vielen Dank Frau Wagenknecht. 🙏 Sie haben alles auf den Punkt gebracht. Es ist so schön das es Sie gibt. 😊,Before Founding
418,537,5Ms0f7XnsTc,@David-q1n2x,2022-05-19T18:30:45Z,590,"Frau wagenknecht ist eine starke, kluge Frau. Sie gehört auch neben Lafontaine und Gysi zu den Politikern, denen ich es abkaufe dass sie wirklich das beste für das Volk tun und auch die nötigen Kompetenzen mit bringen…",Before Founding
419,1106,ZDtCMKdZ_gU,@elemvelem1799,2021-03-11T16:09:11Z,590,Sie sind toll liebe Frau Wagenknecht! Weiter so! Liebe Grüße 😊,Before Founding
420,474,aC_xBjrmTl4,@andreawetzel65,2022-09-29T21:31:48Z,585,"Ich wünschte, sie wären unsere Wirtschaftsministerin. Aber sie sind mutig, stark und ehrlich. Danke für ihr tolles Engagement. Lassen sie sich nicht einschüchtern und unterkriegen. 👍",Before Founding
421,1599,KUg0UGFjKFU,@thomas1986BW,2021-01-28T16:52:57Z,585,"Gründen sie bitte eine eigene Partei, ich kann die Linke einfach nicht wählen, würde aber sie gerne weiter oben sehen, vielleicht sogar als Kanzlerin.",Before Founding
422,1490,tewlw2R8rvo,@mr.baskerville7329,2023-03-23T19:15:02Z,585,"Уважаемая Сара, благодаря Вам я еще надеюсь на нормализацию отношений России-Германия. Желаю вам удачи!",Before Founding
423,185,psN9dX1laVM,@A.G.1306,2023-09-18T17:45:29Z,584,"Hallo Frau Wagenknecht, Sie waren gestern in der Anne Will Sendung top👍. Sie waren aber auch das einzige was mir da gefallen hat. Das Niveau der Sendung bzw der Umgang mit Ihnen war unterirdisch. Danke, dass Sie sich das als Stimme der Vernunft immer wieder antun. Sie sprechen stellvertretend für viele von uns, die wir nicht in der Öffentlichkeit stehen. Sie haben sehr gut argumentiert und ich stimme Ihnen in Ihren Ausführungen voll zu. Liebe Grüße an Sie und bitte nicht aufgeben❤",Before Founding
424,1726,kpyHz_7Q5wE,@helmutworner8928,2021-10-22T11:07:07Z,584,"Und das wir diese Konzerne noch mit Steuergeld retten müssen, ist der größte Hohn.",Before Founding
425,1924,I5Qd6xiU55k,@freiheitsliebe2487,2021-03-25T15:42:07Z,580,"Herzlichsten Dank,  Frau Wagenknecht. Sie haben diese Absurditäten durchschaut. Aber warum merken so viele es nicht?",Before Founding
426,1254,Q7bEhtzMqZQ,@kristinabiondic7442,2021-09-16T17:54:02Z,578,"Es ist immer die bessere Zeit wenn man sie wieder mal hört und sieht, Frau Wagenknecht!",Before Founding
427,1426,Aqt2k_7tvKo,@gedientfurdeutschland3718,2023-10-12T19:38:30Z,578,Warum Respektiert niemand eine demokratische Wahl.,Before Founding
428,596,hFMMeqC8fuY,@MR-dz3vg,2022-03-24T21:48:35Z,577,Kein Politiker wird für irgendetwas frieren oder sich anders einschränken. Nur vom Proletariat verlangt man das,Before Founding
429,1332,0xq5B7Gn2Mk,@heikomindt5141,2021-04-22T11:32:56Z,575,"Frau Wagenknecht, sie sprechen mir aus der Seele. Wo soll das alles nur hinführen? Nichts wird mehr so sein wie es einmal war furchtbar. Ich stehe zu 100% hinter ihren Aussagen.",Before Founding
430,1272,I8MYqaGFTc8,@patrickheinicke7510,2021-12-16T19:41:45Z,572,Danke Sahra! Für deinen Einsatz und Mut für die Freiheit und Selbstbestimmung. Du bist das beste was die Linken zu bieten haben und eigentlich haben sie dich garnicht verdient. Du bist eine starke und intelligente Frau. Respekt von einem nicht linken! 👍,Before Founding
431,21,CAC9F3_pjjE,@beakalin3923,2021-12-02T22:08:19Z,570,"Liebe Sahra Wagenknecht, tiefsten Dank für Ihren Mut und Ihr Engagement.  Sie haben alles gesagt, was längst mehr als nur offensichtlich ist.",Before Founding
432,120,kyUaDbVjMr0,@andreashahn1721,2021-11-19T07:30:02Z,569,"Vielen Dank Frau Wagenknecht, bin zwar politisch nicht links, aber mein Respekt haben sie, für den Mut in diesen Zeiten die Wahrheit zu sagen",Before Founding
433,317,BcUWnPJoxI0,@nadeschdakruger2085,2023-03-16T19:13:32Z,567,Fr.Wagenknech Danke für Ihre Kompetenz. Gott Schütze unsere Land. Solche Politiker braucht unsere Gesellschaft.,Before Founding
434,789,D3oUe8usIkU,@rolandk6,2022-11-10T19:56:47Z,566,Vielen Dank Frau Wagenknecht. Man kann nur hoffen dass endlich mehr und mehr Leute aufwachen ...,Before Founding
435,736,hvQKE0bGq5U,@yelakapi,2021-11-25T18:35:35Z,565,Alles unglaublich was hier abgeht in 🇩🇪😵‍💫,Before Founding
436,1841,PMg-s5dsrrs,@juanita9270,2021-03-05T22:58:32Z,565,"Kind:  ""Papi, ich erwäge eine Karriere im organisierten Verbrechen."" 
Vater: ""Pharma oder Politik?""",Before Founding
437,649,C9-oJhuYIOI,@ottofraser4879,2022-02-25T14:14:57Z,564,"Vielen Dank Frau Wagenknecht. Ich schätze ihre Ausführungen sehr. Mich würde mal interessieren, wo sie sich möglichst unabhängig über die aktuelle Lage informieren. In diesen Zeiten ist es schwer den Medien zu vertrauen",Before Founding
438,334,LbnRTQTJ7bQ,@esbe1472,2022-01-27T19:23:10Z,564,"Vielen Dank und bleiben Sie weiterhin stark. Sie haben ein intelligentes und vor allem sachliches Auftreten - egal in welchem Medium Sie sprechen. Sie benötigen keine Panikmache, um glaubwürdig zu sein! Danke!",Before Founding
439,244,juQMBphcboo,@WeisseWeise,2021-09-02T13:38:26Z,563,"Sehr geehrte Frau Wagenknecht,
ich stehe Ihrer Partei und politischen Einstellung nicht sehr nahe, aber Sie sind eine charismatische Frau der klaren Worte.
Klare Worte braucht unser Land, danke dafür!",Before Founding
440,672,yVsj7e0FcgI,@tobiasanthamatten611,2021-03-18T21:04:25Z,562,"Vielen Dank. Als liberal-konservativer Mensch hätte ich vor einem Jahr nicht gedacht, dass ich mich eines Tages bei Frau Wagenknecht bedanken würde.",Before Founding
441,693,dodIQkDgtDA,@MichaelsPaintingChannel,2022-07-07T17:41:31Z,561,"Unsere Politiker ohne Schulabschluss: ""Wir bestrafen nun unser Volk, damit sich andere bloß nicht bestraft fühlen..""",Before Founding
442,356,Lwflj8_vmgI,@uteschwebel9828,2022-11-03T19:36:11Z,561,"Herzlichen dank an sie Frau Wagenknecht, für ihre Recherche, ihre wahrheitsliebe und ihren Mut. 🌹🙏🌹🙏🌹🙏🌹🙏🌹🙏🌹",Before Founding
443,932,XGOscIX3aFA,@taner1301,2023-02-26T21:08:02Z,560,"Ich war da,und möchte mich ganz herzlich bei ihnen und alle die es ermöglicht haben, für ihren Einsatz zu bedanken. Bitte machen Sie weiter,auch wenn es hier im Land viel gegendruck gibt.Wir brauchen Menschen wie sie.",Before Founding
444,150,oRYkODSC-WU,@mr.vanity5895,2022-09-08T11:22:38Z,560,"Liebe Frau Wagenknecht.
Sie haben mehr “Eier in der Hose” als der gesamte Bundestag zusammen.
Sie haben die Sache wieder auf den Punkt gebracht.
An Ihre Worte werden viele noch denken.Spätestens im Winter wenn alles kollabieren wird.
Schön das es Sie gibt,Frau Wagenknecht.
Ich hoffe das die Wähler mal umdenken.
Sie sind jedenfalls eine Bereicherung.",Before Founding
445,8,WCwx94TOGPQ,@svetlanajanzen1585,2022-02-04T06:33:22Z,556,"Es gibt noch Menschen die klaren Verstand haben !!! Danke für ihre Engagement, Fr.Wagenknecht !!",Before Founding
446,945,7UJKIi_qYJ4,@spock11189,2022-06-30T17:47:18Z,552,Danke für Ihre Beiträge Frau Wagenknecht,Before Founding
447,1840,PMg-s5dsrrs,@paulhamster3246,2021-03-04T16:45:48Z,549,"Warum haften die Politiker nicht für das was sie verbreiten, dann wäre vileicht vieles klarer.",Before Founding
448,635,rP2k4WzZybI,@klauspeter6096,2023-11-28T12:29:35Z,547,"Mittlerweile ist es noch nichtmal mehr lustig, was die Frau Baerbock sich erlaubt. Im Nachgang entschuldigt sie sich dann immer für die Aussagen, die hätte sie so nicht gemeint. Sowas darf nach außen hin ein Land repräsentieren. Eine absolute Unverschämtheit.",Before Founding
449,986,SLlsrkGwPCA,@johannaschneider3911,2022-02-17T18:10:24Z,545,"Danke Frau Wagenknecht ! Die Zustände in Deutschland sind katastrophal, Sie sind ein Lichtblick !",Before Founding
450,692,dodIQkDgtDA,@netti1978,2022-07-07T17:00:51Z,543,"Danke Frau Wagenknecht, sie haben es wie immer auf den Punkt gebracht.!!",Before Founding
451,873,U3JInRxTJek,@syta657,2022-09-15T20:22:07Z,542,"Hochachtung von meiner Seite! Gesunder Menschenverstand kombiniert mit scharfer Analyse und Geschichtswissen. Ich würde Sie wählen, Frau Wagenknecht!",Before Founding
452,788,D3oUe8usIkU,@lidax2866,2022-11-10T22:18:18Z,541,"Mal wieder alles eindeutig auf den Punkt gebracht. Sie sind die einzige Politikerin, die mir Hoffnung gibt, dass der aktuelle Wahnsinn irgendwann ein Ende hat. Herzlichen Dank für Ihren Mut und Ihr Engagement! Ich bin sehr glücklich, dass wir Sie haben ❤️",Before Founding
453,718,DY3vQJ36Xkw,@EnesKubiFatihLP,2022-09-22T21:09:39Z,541,Wenigstens ein Mensch der noch klar denken kann. RESPEKT !,Before Founding
454,941,7UJKIi_qYJ4,@elsbethstauber1051,2022-06-30T18:13:26Z,540,"Frau Wagenknecht machen sie so weiter.
Ich wünsche Ihnenviel Kraft.",Before Founding
455,1300,wYyHVnrfjvI,@brunom6381,2023-04-27T18:33:18Z,536,"Wunderbar, Frau Wagenknecht und Danke für Ihre Bekanntmachung. Sie haben Recht, Habeck zerrüttet uns alle.",Before Founding
456,270,jyltDCy3Kvo,@miezemauz9918,2022-09-08T18:13:02Z,536,Ihre Rede im Bundestag war legendär. Danke!,Before Founding
