,videoId,author,publishedAt,likeCount,text,period
1517,1tZKTVGKKAE,@user-rq8qh5bt2e,2023-02-26T16:02:40Z,253,"Wir haben unterschrieben, waren zwar nicht in Berlin, haben aber alles live verfolgt und selbst da gab es Gänsehaut beim Anblick der  gewaltigen Masse an Menschen. Wie toll muss sich das vor Ort erst angefühlt haben. Weiter so und vielleicht auch in mehreren Landeshauptstädten gleichzeitig! Ein Song der Phudys mahnt und weist darauf hin, was wäre, käme es zu einem Atomkrieg. Dieser wunderbare Song ""DAS BUCH"" ist aktueller denn je. TRAURIGERWEISE❗ Vielleicht kann man ihn in diese tolle, sich neu formierende, Bürgerbewegung mit einbauen. Wir Bürger dieses Landes müssen endlich aufhören, alles hinzunehmen. Frau Wagenknecht sagte:""Sie haben Angst vor uns. Das sollen sie auch haben, denn wir sind viele!"" 
Grüße aus Thüringen",Before Founding
1518,1tZKTVGKKAE,@zoeh2571,2023-02-26T15:13:46Z,170,Weiterhin viel Kraft und Ausdauer allen Beteiligten an dieser Demonstration,Before Founding
1519,1tZKTVGKKAE,@haraldssongs264,2023-02-26T18:04:06Z,27,Danke euch allen Friedliebenden ! Am 4.März in Freiburg,Before Founding
1520,ZdtBVODJqBU,@mbury8004,2021-12-09T20:06:36Z,337,Ich habe das Vertrauen in die deutsche Politik komplett verloren !,Before Founding
1521,ZdtBVODJqBU,@samira4928,2021-12-09T19:57:18Z,2603,Die einzige Politikerin mit klarem Menschenverstand. Wäre eine super Kanzlerin,Before Founding
1522,ZdtBVODJqBU,@borissteinberg7549,2021-12-11T13:41:59Z,18,Ein weiteres DANKE….Sie sind großartig und so wichtig in diesen sich wandelnden Zeiten….vielen Dank für ihren Mut….,Before Founding
1523,ZdtBVODJqBU,@michaelg.512,2021-12-09T19:53:57Z,301,"Gruselkabinett, eine perfekte Definition! Lieber Gott, was ist bloß aus Deutschland geworden? Einfach nur grausam!
Sahra Wagenknecht diese kluge schöne Frau als Kanzlerin wäre ein Traum gewesen, dann gäbe es noch Hoffnung!",Before Founding
1524,ZdtBVODJqBU,@-finaldesteny-6653,2021-12-09T19:50:09Z,1734,"Ich freue mich für Sie Sahrah Wagenknecht, dass wir Sie haben und dass Sie gewisse Probleme im Land weise einschätzen!👍",Before Founding
1525,ZdtBVODJqBU,@clausolli7438,2021-12-09T19:45:33Z,390,Völlig richtig gesehen von Frau Wagenknecht.,Before Founding
1526,ZdtBVODJqBU,@pain096,2021-12-16T02:05:46Z,25,"Die Ampel hat fertig, bevor sie angefangen hat. Große Versprechen und dann doch nur Zensur und Verbot.",Before Founding
1527,ZdtBVODJqBU,@ichmachjetztwasichwill1577,2021-12-09T20:02:52Z,1008,"Ich liebe die Authentizität von Sahra. Es steht immer zuerst der Mensch im Vordergrund, keine Ideologien oder Parteienquatsch.",Before Founding
1528,ZdtBVODJqBU,@gatecrasher22,2021-12-09T19:45:11Z,2312,"Danke für ihre klare Sicht der Dinge, während der gesunde Menschenverstand in politischen Ämtern zunehmend verschwindet.",Before Founding
1529,ZdtBVODJqBU,@brew096,2021-12-09T20:02:22Z,2300,"Liebe Frau Wagenknecht,

Bitte gründen Sie eine eigene Partei. Ich verfolge sie seit längerem und muss echt sagen das sie die Stimme meines ganzen sozialen Umfelds sind. Ihre Recherchen und auch Ihre Meinung sind schlüssig und sie sprechen das an was viele fühlen. Sie nutzen ihre Reichweite um auf das wichtige aufmerksam zu machen. Ich bin wirklich froh das es noch solche Politiker wie sie gibt. Vielen Dank und großes Lob an sie und ihr Team.",Before Founding
1530,ZdtBVODJqBU,@michaelsauer9187,2021-12-10T00:33:03Z,197,Der größte Fachkräftemangel herrscht in der Politik,Before Founding
1531,ZdtBVODJqBU,@kathinoruschat9528,2021-12-14T22:20:25Z,47,"Vielen Dank für die sachlichen und wertvollen Argumente. In einer Zeit, wo man teilweise schon Angst haben muss, seine Meinung oder Kritik zu äußern, kann ich meinen Hut vor Ihnen ziehen! Danke für Ihren Einsatz! 👏",Before Founding
1532,ZdtBVODJqBU,@sirnak3911,2021-12-09T19:49:23Z,154,"ICh glaube wenn Frau Wagenknecht eine eigene Sendung hätte, dann würde kein Politiker sich trauen dort hinzu gehen, weil Frau Wagenknecht die auseinander nehmen würde.",Before Founding
1533,ZdtBVODJqBU,@lutzbrade1320,2021-12-09T20:21:21Z,487,"Eine Ampel die ganz und garnicht leuchtet,  Gesundheitsminister der selber Gesundheit nötig hat, eine Außenministerin ohne Ausstrahlung ..... usw.... Danke Frau Wagenknecht für Ihre Arbeit, mehr solche Frauen!",Before Founding
1534,ZdtBVODJqBU,@50knarf,2021-12-09T19:52:35Z,355,"Frau Wagenknecht , danke für ihre gute Arbeit",Before Founding
1535,ZdtBVODJqBU,@henrikeostermeyer8929,2021-12-12T21:39:22Z,24,"ich kann es immer noch nicht glauben, das meine Mitmenschen so gewählt haben. Für mich ist das alles unfassbar. Ich sehe keine Zukunft mehr für dieses Land.",Before Founding
1536,ZdtBVODJqBU,@benschumacher5357,2021-12-10T09:32:23Z,664,Ich stimme als Bürger dieser Frau zu 100% zu Deutschland braucht so Menschen wie Sie !,Before Founding
1537,ZdtBVODJqBU,@hope90star30,2021-12-09T19:46:01Z,604,"Eine der wenigen Politkerinnen, der ich wirklich vertrauen kann. Danke für Ihre Arbeit ❤️",Before Founding
1538,ZdtBVODJqBU,@TWa-yf6bc,2021-12-09T20:14:31Z,209,"Ich weiß nicht wer das Gruselkabinett gewählt hat, Deutschland fährt volle Kraft an die Wand 😭😭😭
Die Besetzung des Außenminister Postens ist die Lachnummer schlechthin 🤦",Before Founding
1539,ZdtBVODJqBU,@AnoNymus-ew3uh,2021-12-12T13:38:43Z,24,"Danke Frau Wagenknecht für so viel Mut und Engagement. Ich wünschte die anderen Politiker könnten sich eine Scheibe von ihnen abschneiden. Danke, dass sie uns Kraft geben, nicht aufzugeben! Danke, dass Sie für uns alle kämpfen ❤🌻",Before Founding
1540,oBRUvMSHsHs,@hansdieter4770,2023-03-30T20:24:02Z,188,"Ich war auf der Hauptschule, Quali nicht geschafft. Ich wollte mit der Schule nichts mehr zu tun haben und hab angefangen zu arbeiten. War damals 15. Habe das Lernen aber mit Anfang 20 für mich entdeckt und hab mich dann langsam langsam 'hochgelernt', alles nebenberuflich. Mit 27 hab ich dann ein Mathestudium begonnen, dass ich dann tatsächlich 5 Jahre später abgeschlossen habe. Das war schwer und macht mich bildungstechnisch zu einer Art Einhorn. Spreche mittlerweile auch drei Fremdsprachen, Bayrisch nicht mitgerechnet :) Der Schule und den Lehrern von damals hab ich nichts zu verdanken, ich war dumm als ich die Schule verließ. Ich hatte Glück, dass ich das Lesen für mich entdeckte und meine Psyche ok war, nachdem ich endlich von zuhause ausziehen konnte. Keine Ahnung, vielleicht hilfts jemandem das zu lesen. Gib nie auf, du bist es wert!",Before Founding
1541,oBRUvMSHsHs,@leon19db47,2023-03-30T18:12:22Z,925,"Sehr geehrte Frau Wagenknecht,

ich möchte mich an dieser Stelle mal ganz herzlich dafür bedanken, dass Sie so vielen Menschen aus dem Herzen sprechen und die Stimme der Vernunft in unserer Politik präsentieren. Machen Sie weiter so. Und lassen Sie sich niemals unterkriegen.

Liebe Grüße 
Leon",Before Founding
1542,oBRUvMSHsHs,@flopunkt3665,2023-03-30T19:15:34Z,427,"Über den Fachkräftemangel konnte ich schon vor zehn Jahren nur lachen. Damals standen wir am Abgrund, heute sind wir einen Schritt weiter.",Before Founding
1543,oBRUvMSHsHs,@valentinan.878,2023-04-19T10:23:23Z,64,"Ich bin Mutter von zwei Kindern, beide  haben die Grundschule überlebt mit meiner Hilfe. Da ich eine Ausbildung anfing, war ich auf die Nachmittagsbetreuung in der Schule und die so genannten qualifizierten Hausaufgabenbetreuung angewiesen. Leider wurde ich sehr enttäuscht, nach bereits einen Jahr war mir klar, dass unseren Betreuern ganz einfach das Basiswissen in Mathe gefehlt hat( falsche Lösungsvorschläge, die später gar nicht mehr gegeben wurden. Es wurde bei Fragen nichts erklärt. Und das in der Grundschule von Bayern! So viel zur guter Ausbildung Bayerns) Ich selbst habe Abi gemacht, Biologie Studium abgeschlossen und am Ende nach der Familien Gründung, musste ich eine Ausbildung machen und gleichzeitig Homeshooling in der 3 und 4 Klasse meiner Kinder managen, 1x1, Rechtschreibung und Lesen beibringen sowie noch vieles mehr.. Meine Kinder gehen nach dem tollen Lockdown nun in die Realschule: mein Fazit ist ganz einfach Handy und die ganzen Lernportale sowie die teuren Arbeitshefte, die pro Kind um die 80€ kosten, bringen meiner Meinung nach nicht viel. Das gute alte Schulbuch hat fast ausgedient und wird von mir benutzt, nicht von den Kindern. Hausaufgaben werden oft im Schulmanager am Nachmittag gegeben für den nächsten Tag. Und das alles zusammen ist nicht nur den Eltern zu viel. Ich denke, dass viele Lehrer ausgebrannt sind und nicht mehr können. Sie wollen nur ihr Programm durchziehen, ob wenigstens die Hälfte der Klasse mit kommt oder einzelne Schüler, ist nicht mehr ihre Sorge. Das ist traurig aber wahr. 
Danke Frau Wageknecht für den Impuls, die Regierung hat die Zeit schon längst versäumt etwas Gutes zu tun, sogar bei den Deutschen, nicht nur bei den zugewanderten Familien!",Before Founding
1544,oBRUvMSHsHs,@novaesium,2023-03-30T18:37:49Z,109,Ich erinnere mich an die Zeit als ich nach einer Lehrstelle gesucht habe. Es ist noch nicht so lange her (zwischen 2004-2007) als ich eine Absage nach der anderen bekam bis ich das Glück hatte eine Lehrstelle zu finden. Ich habe mich zum Schluss für alles mögliche beworben (Abschluss 10B) und eine Stellenanzeige ist mir bis heute in Erinnerung geblieben. Es wurde ein Azubi zum Maurer gesucht und die Anforderung für diese Lehrstelle war die Hochschulreife. Ich finde es amüsant das diejenigen die vor nicht mal 20 Jahren reihenweise Leute abgewiesen haben aufgrund viel zu hoher Anforderungen heute jammern das es nicht genug Fachkräfte gibt.,Before Founding
1545,oBRUvMSHsHs,@mr.k-tal1248,2023-03-30T18:30:02Z,323,"Man könnte stundenlang mit ihnen gemeinsam über viele Themen referieren. Gäbe es tatsächlich Fachkräftemangel, würde sich unsere freie & Soziale Marktwirtschaft von ganz alleine Bewegen. Bessere Gehälter, bessere Rahmenbedingungen & einen vernünftigen Ausgleich zwischen Beruf & Privat. Danke für Ihre Arbeit & ihren unermüdlichen Einsatz. Glück auf auch an ihren Ehegatten",Before Founding
1546,oBRUvMSHsHs,@thomas-li1mu,2023-03-30T19:11:04Z,251,"....ich sehe selber an meinem 16j Sohnemann,auf welchem Bildungsniveau wir angelangt sind! Ich habe vor über 40 Jahren mein Abitur gemacht und wenn ich dieses mit dem heutigen Bildungsstand vergleiche, merke ich,wie groß die Wissenslücken in einigen Bereichen heute sind....
Grüße aus Braunschweig",Before Founding
1547,oBRUvMSHsHs,@irinaeichmann6926,2023-05-18T14:36:47Z,20,Das Schulsystem in Deutschland muss dringend überarbeitet werden!,Before Founding
1548,oBRUvMSHsHs,@sayedtaimur8502,2023-03-30T18:27:29Z,413,"Liebe Frau Wagenkenecht ,
Sie sprechen mir aus der Seele 
Von ganzen Herzen❤ ich sage Danke ❤",Before Founding
1549,oBRUvMSHsHs,@Mayfly-yb5iy,2023-03-30T18:16:46Z,101,"Die deutsche Bildungskatastrophe ist gezielt gewollt!
In der Politik passiert nichts zufällig. Wenn etwas passiert, können Sie wetten, dass es so geplant wurde.
Franklin D. Roosevelt",Before Founding
1550,oBRUvMSHsHs,@photoknips8353,2023-03-30T19:04:42Z,1180,"Meine Meinung: Ein unwissendes Volk lässt sich besser manipulieren. Ich halte deshalb die 'Misere' im Bildungswesen für beabsichtigt.
Und danke für Ihren wie immer faktenreichen Beitrag! Gute Erholung und vorösterliche Grüße aus Nordfriesland.",Before Founding
1551,oBRUvMSHsHs,@ulfschomaker3490,2023-05-03T07:21:54Z,16,"Bin 1962 geboren, aufgewachsen im Landkreis Hannover. Der Kindergarten in unserem Ort wurde erst 1972 eröffnet. Meine Großmutter war Leiterin der Poststelle und nahm mich seit meinem 4. Lebensjahr jeden Sonntag mit, um Telegramme auszuteilen. Dort lernte ich quasi ""on the fly"" Zahlen, Zählen und Lesen. Die Eltern taten auch ihr übriges. Eingeschult 1969.  Die Lehrerinnen (es waren 100% Frauen) in der Grundschule hatten es verhältnismäßig leicht. Denn nahezu alle meiner Klassenkameraden konnten ebenfalls bereits Lesen, Schreiben und Rechnen. (zumindest rudimentär) Nicht alle Eltern waren Akademiker, auch meine nicht, trotzdem war es möglich. Damals gab es noch Dorfschulen. Für mich reichte es ""nur"" zur mittleren Reife, dann FOS Wirtschaft (Plastikabitur) und Berufsausbildung. Unser Problem heute: 16 kleine Fürstentümer haben alle ihr eigenes System und können (oder wollen) sich partout nicht einigen. Daraus folgen Reformstau und schlechtere Bildung. Und der typisch deutsche Versuch, alles mit Geld zuzukleistern. Und es wird noch nicht mal abgerufen. Von Ideen und Eigeninitiative mal ganz zu schweigen.",Before Founding
1552,oBRUvMSHsHs,@ichselbst1252,2023-03-30T22:05:13Z,150,"Ich war 6 Jahre lang Lehrer an staatl. Schulen. Immer nur mit befristeten Arbeitsvertrag. Als sie dann auch noch angefangen haben, die Verträge nicht einmal mehr ein ganzes Jahr zu machen, sondern schon vor den Sommerferien beenden wollten, hab´ich die Branche gewechselt.",Before Founding
1553,oBRUvMSHsHs,@MoneS.,2023-03-30T18:21:31Z,167,"Eine erneute informative und plausible Analyse zu einem brandaktuellem Thema. Vielen Dank, Frau Wagenknecht.",Before Founding
1554,oBRUvMSHsHs,@manfredr.schmitt1702,2023-03-30T18:55:43Z,143,"Frau Wagenknecht. Dankeschön ‼️ 👍👌💪… Bildung: „Sie ist eine Voraussetzung für nachhaltige Entwicklung, die Verringerung der weltweiten Armut und für ein friedliches Zusammenleben. Bildung befähigt Menschen, ihre politische, soziale, kulturelle, gesellschaftliche und wirtschaftliche Situation zu verbessern.“",Before Founding
1555,oBRUvMSHsHs,@FighterJiuJitsu,2023-05-24T15:20:22Z,2,"Sehr geehrte Frau Wagenknecht, Sie sprechen mir aus dem Herzen. Ich stimme Ihnen zu 100% zu.
Mich würde  auch interessieren, wie Sie das Gesundheitssystem reformieren und das Rentenproblem lösen würden?",Before Founding
1556,oBRUvMSHsHs,@uberallda7195,2023-03-30T19:07:51Z,88,"Vielen Dank Frau Wagenknecht. Mir gehen ebenfalls die ganzen Diskussionen über den Fachkräfte mangel, auf die Nerven. Anstatt Fachkräfte aus dem Ausland anzuwerben, sollte man die Arbeitsbedingungen verbessern, die Infrastruktur adäquat erneuern und das Bildungssystem renovieren. Denn dann kommen Fachkräfte die wir für dieses Land benötigen, ganz von selbst.
Wieso nur bekämpft Deutschland die Symptome, aber nie die Ursachen?",Before Founding
1557,oBRUvMSHsHs,@arthurkant720,2023-03-30T18:59:00Z,105,"Wieder einmal - Brilliant - Argumente mit Substanz, und aus dem realen Leben.
Danke Frau Wagenknecht für ihre Arbeit.",Before Founding
1558,oBRUvMSHsHs,@stephanryser9499,2023-03-30T19:53:42Z,329,Ich als schweizer bin sehr dankbar für alle die mir bei meinen leider vielen Spitalaufenthalte  über medizinischen Fachkräfte geholfen haben. Darunter waren viele Deutsche Pflegefachleute und Ärzte. Aber diese Leute fehlen in Deutschland. In der Schweiz haben sie halt bessere  Arbeitsbedingungen und bessere Löhne.,Before Founding
1559,oBRUvMSHsHs,@lutz.richter,2023-04-21T19:31:20Z,33,"Gutes Beispiel meine Tochter, mittlerweile ist sie in der 9. Klasse. Damals in der Ersten bis dritte Klasse sollte sie so schreiben wie sie spricht. Was für eine fatale Entscheidung, ich muss heute sie noch bei vielen Wörtern korrigieren, wenn der Senat hier in Berlin nicht so einen Mist gemacht hätte mit den Vorgaben.",Before Founding
1560,A5AEU5wxDPo,@michaelschwickert8421,2023-12-15T12:38:27Z,146,"Endlich ist Frau Wagenknecht wieder im Bundestag zu hören. Und direkt wieder sehr beeindruckend. Und was hat das Ampel Volk wieder geschrien. Ja, die Wahrheit tut weh.",Before Founding
1561,A5AEU5wxDPo,@diro3131,2023-12-15T12:07:34Z,436,Diese Frau hat so Recht. Bravo Sahra.,Before Founding
1562,A5AEU5wxDPo,@tobiasbolte7003,2023-12-15T17:50:36Z,166,"Bestes Zitat : ""Sie lassen die Bürger für ihre Unfähigkeit bezahlen!!"" Und""Sie SIND die Notlage""...besser kann man's nicht haargenau auf den Punkt bringen👏👏👏Wunderbar.",Before Founding
1563,A5AEU5wxDPo,@k.w.77,2023-12-15T13:10:41Z,196,Super gesagt Frau Wagenknecht danke dafür...,Before Founding
1564,A5AEU5wxDPo,@hendrikschlegel678,2023-12-15T11:44:27Z,262,"Großartiger Auftritt, dringend nötig. Alles Gute für BSW, egal was hier noch Leute schreiben.
Niemand bringt es in d. Kürze so auf d. Pkt.
Ja, die Ampel ist die Notlage in unserem Land!!!!",Before Founding
1565,A5AEU5wxDPo,@marie-louisebackes8982,2023-12-16T05:40:49Z,21,Sie ist einfach nur super. Sie wird viele Stimmen bei den Wahlen bekommen,Before Founding
1566,A5AEU5wxDPo,@teamfuerkinder,2023-12-15T15:34:37Z,260,"Besser kann man es nicht auf den Punkt bringen. ""Die Ampel ist die Notlage."" Danke fur Ihre Worte.",Before Founding
1567,A5AEU5wxDPo,@ottomuller3887,2023-12-15T15:37:01Z,478,Bravo. Eine brillante ausgezeichnete Rede. Machen Sie weiter so Frau Wagenknecht.,Before Founding
1568,A5AEU5wxDPo,@memo4090,2023-12-15T18:59:01Z,84,Eine sehr gute Rede für das deutsche Volk. Vielen Dank Frau Wagenknecht 🙏,Before Founding
1569,A5AEU5wxDPo,@sabinehanna4272,2023-12-15T12:21:09Z,152,"Bravo Frau Wagenknecht, dem ist nichts , aber auch gar nichts mehr hinzuzufügen.",Before Founding
1570,A5AEU5wxDPo,@DrFrank-xj9bc,2023-12-15T13:12:35Z,286,"Liebe Frau Wagenknecht, Sie bringen in 2:17 min die fatale und inkompetente Politik der Ampel auf den Punkt.
Alle Achtung, sehr scharfsinnig, sehr komprimiert und absolut zutreffend.",Before Founding
1571,A5AEU5wxDPo,@UdoTessarz-t8u,2024-01-09T17:20:41Z,3,"Danke, das es Sie gibt!  Ich wünsche Ihnen weiterhin viel Erfolg,  in der Zukunft in Ihrer Politik und in Ihrem privaten Leben!  Machen Sie weiterhin so, Sie sind ein Vorbild für alle vernünftigen Menschen!",Before Founding
1572,A5AEU5wxDPo,@majdabboud879,2023-12-15T12:01:25Z,202,"Was für ein toller Auftritt  Frau Wagenknecht. 
Es ist eine große Freude, Ihre mutige Stimme im Bundestag wieder zu hören",Before Founding
1573,A5AEU5wxDPo,@Basi_70,2023-12-15T11:52:36Z,30,Genau richtig. Für Menschen in der gleichen Situation wie ich ( Wohnungslos/ obdachlos) ist kein Geld vorhanden.... aber für Waffen????,Before Founding
1574,A5AEU5wxDPo,@Freepalestine8760,2023-12-16T01:30:11Z,27,"Starke Worte, es tut so gut wieder Rationalität zu hören und keine Ideologische Propaganda lügen",Before Founding
1575,A5AEU5wxDPo,@christianlindell4573,2023-12-15T13:03:31Z,146,Frau Wagenknecht hat mal wieder die klare Sicht - Danke für den Mut das in den Bundestag zu verkünden,Before Founding
1576,A5AEU5wxDPo,@Cecil5494,2023-12-16T02:39:31Z,39,"Sie sind, die  einzige Politikerin, die   die Situation unser Land ausführlich beschreibt.  Sie erkennen die Probleme, die wir zur Zeit haben : Wirtschaft, Bildung, Energie, Flüchtlingen und etc..",Before Founding
1577,A5AEU5wxDPo,@jotge.3444,2023-12-15T17:10:02Z,65,"Bravo, bravo, bravo Sahra Wagenknecht. Schonungslos den selbstzufriedenen Abgeordneten die Wahrheit ins Gesicht geschleudert. Das hat richitg gut getan. Viel Erfolg für Ihre neue Partei.",Before Founding
1578,A5AEU5wxDPo,@marioroth2987,2023-12-15T13:21:22Z,381,"Sehr gute Rede! 
Weg mit dieser Ampel!
Deutsche... bitte macht den Weg frei für Neuwahlen!",Before Founding
1579,A5AEU5wxDPo,@michaelorth7816,2023-12-16T01:51:46Z,31,Auf den Punkt. Die Frau hat mit Allem Recht. Bravo....,Before Founding
1580,KUg0UGFjKFU,@imSteinbruch123,2021-01-28T17:16:46Z,125,Die Wahrheit kommt immer mehr ans Licht... gut so.,Before Founding
1581,KUg0UGFjKFU,@tatianakollig1490,2021-01-28T16:42:39Z,320,"Liebe Frau Wagenknecht, tausende Likes!",Before Founding
1582,KUg0UGFjKFU,@jurgen589,2021-01-30T15:13:03Z,106,"Sehr guter Beitrag. Wieder ein Beweis das es nicht um die Gesundheit der Menschen, sondern um Geld und Macht geht. Traurige Zeiten.",Before Founding
1583,KUg0UGFjKFU,@helmutheiner9621,2021-01-28T17:47:32Z,57,Sehr geehrte Frau Wagenknecht. Sie sprechen mir aus der Seele. Bitte machen Sie weiter so!,Before Founding
1584,KUg0UGFjKFU,@Sonne-lz2nx,2021-01-28T16:52:28Z,68,Keine Zwangsimpfung!!,Before Founding
1585,KUg0UGFjKFU,@annir8409,2021-09-20T16:30:23Z,1,"Es wäre toll, eine Kanzlerin wie Sie zu haben. Die auch gegen die herrschende Meinung spricht, Lösungsansätze hat, die menschlich und realisierbar sind. Machen Sie weiter so! Liebe Grüße",Before Founding
1586,KUg0UGFjKFU,@arthurschnitzler7994,2021-01-28T16:32:43Z,174,Ach ich bin so froh das wir Sie haben !,Before Founding
1587,KUg0UGFjKFU,@UlTrAlUzErN,2021-01-28T17:39:04Z,75,"Bin ich schon so erschöpft von diesen Zeiten, dass mich ein solcher Beitrag zu Tränen rührt? Einfach Danke Frau Wagenknecht❤️!",Before Founding
1588,KUg0UGFjKFU,@sabinaviron1500,2021-02-06T19:07:12Z,32,"Liebe Sarah, deine direkte und ehrliche Reden sind erfreulich, besonders neben der instabilen ""Politik"" der Bekämpfung des CORONAVIRUS.",Before Founding
1589,KUg0UGFjKFU,@cansain4916,2021-01-28T17:35:00Z,40,"Charakterlich und menschlich eine so wertvolle Persönlichkeit.  Möge ihr Gesundheit und Geduld zur Seite stehen bei ihrem Kampf für eine gerechtere Welt für uns alle.  Danke 
Sie sind die 1.Poliker/in zu der selbst als Jugendlicher schon aufschauen konnte und die mich sofort angesteckt hat...  um im heutigen Vokabular zu bleiben",Before Founding
1590,KUg0UGFjKFU,@optimist05ddr54,2021-01-28T17:33:15Z,1038,Es geht hier weder um unsere Gesundheit noch um Covid 19 !!! Das sollten so langsam alle begreifen !!!,Before Founding
1591,KUg0UGFjKFU,@bettinakirschner799,2021-02-02T07:24:41Z,8,"Danke für diesen Beitrag liebe Sahra, Sie haben es gut auf den Punkt  gebracht, das was man seit längerem ahnt und fühlt...das Land braucht mehr Menschen von Ihrem Format...viel Kraft und Ausdauer, bleiben Sie gesund .",Before Founding
1592,KUg0UGFjKFU,@michaelariebeling4183,2021-01-28T17:47:20Z,28,"Von Herzen danke für ihre immer sachlichen Ausführungen und die Beantwortung der Fragen, die man mit sich herumträgt. Alles Gute für Sie.",Before Founding
1593,KUg0UGFjKFU,@bastianbalthasarbux6636,2021-01-28T17:53:19Z,193,Und unser Gesundheitsminister war vor seiner Berufung ins Amt Pharma-Lobbyist. Für ihn läuft es echt gut.,Before Founding
1594,KUg0UGFjKFU,@MariJ487,2021-01-31T15:42:39Z,10,"Last Human standing in politics!!! Sie leisten unfassbar wichtige Arbeit, vielen Dank!!!",Before Founding
1595,KUg0UGFjKFU,@forstl18,2021-01-28T16:37:24Z,289,Frau Wagenknecht for Bundeskanzlerin!!!,Before Founding
1596,KUg0UGFjKFU,@rosemariemueller9485,2021-01-28T16:37:46Z,738,"Entwicklung und Produktion von Medikamenten gehören in öffentliche Hand ,Gesundheit darf nicht profitabhängig sein .",Before Founding
1597,KUg0UGFjKFU,@evelknevel1209,2021-01-31T14:37:00Z,18,Exzellent zusammengefasst und logisch verständlich erklärt! Vielen Dank!,Before Founding
1598,KUg0UGFjKFU,@justbeawesome9071,2021-01-28T16:38:56Z,1544,"Danke Frau Wagenknecht. Ich wünschte Sie wären an der politischen Spitze. Ich möchte mich nicht nötigen lassen, zur Impfung. Ich bin 32 Jahre jung und kerngesund. Für mich ist die Nutzen-Risiko Abwägung nicht verhältnismäßig. Und erst Recht nicht möchte ich die Pharmalobby unterstützen.",Before Founding
1599,KUg0UGFjKFU,@thomas1986BW,2021-01-28T16:52:57Z,585,"Gründen sie bitte eine eigene Partei, ich kann die Linke einfach nicht wählen, würde aber sie gerne weiter oben sehen, vielleicht sogar als Kanzlerin.",Before Founding
1600,wbUTuwNmxdM,@nickk.507,2021-02-08T10:12:57Z,515,Absolut richtig Frau Wagenknecht bringt es wieder mal auf den Punkt!,Before Founding
1601,wbUTuwNmxdM,@Marc1990Aurel,2021-02-08T10:57:50Z,505,"Frau Wagenknecht, ist die einzige Person die noch selber denken kann!",Before Founding
1602,wbUTuwNmxdM,@Trucker_68,2021-02-08T19:29:56Z,132,"Egal ob links, mitte. rechts.. Diese Frau hat Charisma und vor allem ""Wissen"" Frau Wagenknecht top",Before Founding
1603,wbUTuwNmxdM,@OttmarAchenbach,2021-02-08T10:57:52Z,277,"Liebe Frau Anne Will, es ist unfassbar, wie Sie Sahra Wagenknecht etwas unterschwellig vorwerfen. Sehr beeindruckend eine solche Diskussionsrunde. Man merkt einfach, auf welcher Seite Sie politisch stehen und mit freier Meinungsäußerung hat dies nichts mehr zu tun. Liebe Sahra Wagenknecht, bitte kämpfen Sie weiter für die richtige Sache :-)",Before Founding
1604,wbUTuwNmxdM,@Ducatisto950,2021-02-08T10:31:10Z,1812,"Frau Will, wenn sie genau hinhören würden, dann bräuchten sie nicht so dämlich dazwischen fragen.😝Hervorragend Frau Wagenknecht...Chapeau!👍",Before Founding
1605,wbUTuwNmxdM,@gypsydjango2028,2021-02-08T16:56:25Z,324,Wow: Überragende Intelligenz trifft auf drei mal Mittelmaß. Klasse Frau Wagenknecht!!!,Before Founding
1606,wbUTuwNmxdM,@thorsten777,2021-02-08T10:07:53Z,957,"Wie immer eine Stimme der Vernunft, herzlichen Dank liebe Sarah 🙏",Before Founding
1607,wbUTuwNmxdM,@adamjohanson38,2021-02-08T11:01:05Z,1474,"Diese Frau ist einfach nur großartig.

Anne Will hingegen unerträglich",Before Founding
1608,wbUTuwNmxdM,@jurgstreuli3093,2021-02-08T15:52:10Z,427,"Das ""Gefällt mir"" gilt einzig für Sahra Wagenknecht !!!",Before Founding
1609,wbUTuwNmxdM,@anitagriese7541,2021-02-08T10:24:15Z,100,"Bravo. Eine Frau mit Rückgrat!!! Weiter so, Frau Wagenknecht. Ihre Haltung ist beispielhaft und ein Anker für die, die wir noch denken können.",Before Founding
1610,wbUTuwNmxdM,@karinmessner3709,2021-02-08T10:36:02Z,402,"Herzlichen Dank Frau Wagenknecht. Es tut so gut zu wissen, dass es noch Menschen gibt, die die normale Bevölkerung so toll vertreten ❤️🙏",Before Founding
1611,wbUTuwNmxdM,@Blmovie,2021-02-09T15:05:35Z,53,"Jeder vernünftige, klar denkende Mensch ist da Ihrer Meinung, liebe Sahra.",Before Founding
1612,wbUTuwNmxdM,@Lenz2411,2021-02-08T10:37:51Z,232,"Wer sich diese Sendung antut, hat selber schuld. Und die Frage an Frau Wagenknecht ""wollen Sie es darauf ankommen lassen"", hätte Frau Will sie sich sparen können, wenn sie zugehört hätte.",Before Founding
1613,wbUTuwNmxdM,@sebastianj2906,2021-02-08T10:17:30Z,1400,Frau Wagenknecht wie immer einfach nur ein riesen DANKESCHÖN,Before Founding
1614,wbUTuwNmxdM,@andreasfischer04,2021-02-08T15:55:53Z,414,Die Frau Will kann der Frau Wagenknecht nicht das Wasser reichen.,Before Founding
